Property_ID,Square_Footage,Num_Bedrooms,Age_of_House_Years,Sale_Price
2714,1166,2,88.1,189684.37
2715,943,1,4.3,208655.54
2716,2789,4,50.7,535944.65
2717,2096,5,5.1,432423.01
2718,2172,3,45.7,393616.49
2719,1342,1,62.9,235419.96
2720,829,3,74.5,172607.35
2721,2770,5,13.9,550516.03
2722,2034,3,16.7,366318.74
2723,2726,5,47.0,471885.65
2724,1691,3,99.8,261793.06
2725,1811,2,35.6,268814.59
2726,2571,5,42.8,475458.32
2727,2586,4,43.2,446814.68
2728,2638,4,8.1,507299.27
2729,1764,4,77.4,306039.51
2730,2492,5,25.3,453166.06
2731,2887,4,70.4,519528.06
2732,1916,4,47.5,361455.79
2733,1589,2,61.2,290979.09
2734,3074,6,5.4,601370.13
2735,1476,3,89.0,256802.62
2736,2504,5,24.4,447066.57
2737,1953,3,67.0,366294.96
2738,600,3,79.8,143125.51
2739,2903,4,54.0,501775.9
2740,600,2,33.7,150213.33
2741,600,1,97.8,101832.88
2742,2422,5,27.8,456724.82
2743,2422,5,94.9,372830.0
2744,1490,3,15.6,297170.47
2745,2118,3,38.9,385371.97
2746,600,1,13.8,143109.36
2747,2566,5,0.2,542659.92
2748,2200,5,26.0,410181.76
2749,1963,2,8.7,346640.9
2750,2017,3,98.6,292191.2
2751,2395,4,76.2,419036.26
2752,1977,3,0.4,353102.77
2753,600,1,22.4,155702.18
2754,3757,6,67.0,626617.95
2755,2961,2,39.9,472938.27
2756,972,1,83.2,188508.23
2757,1724,1,50.5,314025.63
2758,1811,2,65.4,302338.22
2759,2863,6,59.7,488911.05
2760,600,2,63.8,169307.05
2761,1601,4,23.0,326834.05
2762,600,1,37.3,131326.37
2763,1772,4,5.1,394548.0
2764,1622,1,58.8,212216.7
2765,2064,4,45.9,366858.39
2766,1516,2,76.1,244840.84
2767,1399,2,20.6,276607.4
2768,2496,5,43.7,431864.86
2769,2364,4,18.1,458298.81
2770,2441,4,61.4,427875.17
2771,1858,2,84.8,332540.52
2772,1543,3,76.5,290221.81
2773,1905,4,94.4,313482.77
2774,2401,3,97.2,372510.2
2775,600,2,77.2,133599.71
2776,2315,3,28.7,426396.12
2777,2247,4,21.9,395230.75
2778,2050,5,44.8,449040.85
2779,1881,2,99.4,257892.59
2780,600,2,41.3,198960.8
2781,1648,5,19.9,366973.4
2782,3432,6,94.4,563366.54
2783,2010,3,38.6,306450.74
2784,1754,2,69.1,307247.2
2785,2014,5,78.8,325290.0
2786,2284,5,84.3,409079.89
2787,2527,6,82.1,501688.39
2788,1817,3,83.6,272208.28
2789,2340,5,66.8,441039.11
2790,3341,6,40.4,588553.52
2791,2805,4,66.7,505695.79
2792,3872,6,83.7,655506.82
2793,1475,4,35.1,302722.02
2794,3341,5,29.7,632611.57
2795,1367,1,34.4,258185.73
2796,2283,4,55.1,388230.1
2797,2586,5,5.2,553382.33
2798,1591,2,77.9,217936.67
2799,2070,4,13.9,416284.27
2800,2728,4,13.3,488001.29
2801,1432,3,19.8,256806.65
2802,3336,5,57.7,550891.28
2803,892,2,28.6,189723.54
2804,3552,6,36.8,652095.94
2805,2801,4,93.2,482091.37
2806,1928,3,84.7,353324.74
2807,1678,1,85.2,255466.94
2808,1594,2,57.8,261808.82
2809,1891,3,86.6,335308.14
2810,1961,1,77.9,281498.7
2811,3004,2,95.3,414450.69
2812,3575,4,6.4,664575.82
2813,2160,5,2.9,479799.63
2814,1323,2,17.5,243902.31
2815,1563,2,92.9,289143.79
2816,1854,4,60.6,354231.1
2817,1176,2,42.6,233160.05
2818,1057,2,51.3,184615.96
2819,3678,6,83.0,650763.85
2820,2242,3,92.9,318861.75
2821,1333,3,73.0,228079.33
2822,2653,5,76.0,443833.09
2823,1057,2,32.0,180196.44
2824,1123,1,46.7,217661.87
2825,1358,2,88.5,221411.65
2826,3324,3,78.6,550842.56
2827,1798,3,68.4,303000.83
2828,600,1,6.5,174407.24
2829,2968,6,4.0,583967.97
2830,1755,3,13.0,336013.47
2831,600,1,58.1,92516.49
2832,1747,4,53.6,279566.46
2833,2417,3,94.3,411244.02
2834,2323,4,69.5,429141.86
2835,3439,6,29.4,705516.41
2836,1318,2,16.1,256414.8
2837,2037,2,85.0,300917.5
2838,1440,3,46.0,231694.19
2839,766,2,65.3,166621.6
2840,2708,5,56.5,504234.17
2841,2371,3,10.7,480847.99
2842,2227,3,5.7,401569.28
2843,2341,4,37.7,448897.68
2844,1452,3,36.2,270824.96
2845,1195,1,67.4,223939.06
2846,2030,3,63.2,362329.35
2847,2929,4,96.9,432942.37
2848,3286,5,85.8,545972.11
2849,2636,3,49.7,401970.54
2850,2023,3,50.0,329365.93
2851,2216,3,67.4,345899.72
2852,2009,2,11.4,356199.22
2853,1179,2,100.0,170291.61
2854,2020,3,51.9,360609.93
2855,932,2,91.0,149871.25
2856,1901,2,96.7,287165.0
2857,3309,6,58.2,598128.22
2858,2658,4,10.3,469187.24
2859,1262,2,57.3,225261.8
2860,1942,4,59.8,389350.08
2861,1332,2,78.9,212519.48
2862,1950,3,4.8,396008.48
2863,2833,4,46.6,507685.39
2864,2522,3,92.3,421035.09
2865,3987,6,99.1,665924.55
2866,2954,6,19.1,588923.52
2867,2163,4,87.1,377484.37
2868,2542,3,14.6,481032.08
2869,1838,2,84.1,299459.24
2870,1098,1,27.7,182348.05
2871,3045,3,96.0,445710.87
2872,2807,6,69.5,496579.57
2873,1807,4,39.9,387912.17
2874,2219,6,28.1,446080.81
2875,2993,4,23.5,547869.98
2876,2677,5,68.1,422903.96
2877,830,3,89.6,152680.27
2878,2195,3,75.5,366002.34
2879,1866,3,83.5,241283.7
2880,2890,3,78.1,473261.52
2881,2825,6,97.9,444143.67
2882,3055,5,75.8,504491.88
2883,1106,1,21.0,238943.52
2884,1373,3,79.2,241558.41
2885,2891,5,32.2,521673.2
2886,1527,3,99.6,231034.13
2887,783,1,37.7,141866.38
2888,2426,6,29.3,484498.72
2889,1562,2,23.9,265146.65
2890,3432,6,65.9,630229.26
2891,2237,4,10.9,408123.22
2892,2128,4,95.4,309738.77
2893,1705,3,29.4,351983.81
2894,3273,6,29.5,596394.92
2895,2287,4,4.6,451126.2
2896,1673,2,24.6,327634.37
2897,1365,1,41.9,218245.73
2898,1941,4,37.0,375010.13
2899,1218,1,27.3,242063.78
2900,2823,5,4.1,586271.37
2901,600,2,30.1,133177.02
2902,1888,3,77.8,304359.84
2903,2488,3,43.9,447179.78
2904,2274,5,29.1,448052.8
2905,1426,3,30.5,281090.74
2906,2528,5,55.4,499662.24
2907,1291,1,30.2,192405.65
2908,1982,4,63.1,321292.58
2909,2521,5,98.9,382221.59
2910,2370,6,4.1,522247.89
2911,1460,1,16.9,283369.14
2912,2958,6,17.9,535102.77
2913,2069,5,44.7,396508.54
2914,2594,2,4.1,465094.61
2915,3223,6,47.8,530017.78
2916,2894,5,92.9,489492.95
2917,2896,4,1.2,514036.22
2918,2154,3,36.5,406571.6
2919,2635,5,76.1,430704.97
2920,2171,3,15.4,413769.44
2921,1033,2,7.8,261109.54
2922,2242,5,63.1,435201.72
2923,2205,5,1.0,467633.05
2924,2467,5,80.2,428874.97
2925,1898,3,6.7,336849.17
2926,1391,2,52.4,235724.26
2927,2525,3,74.0,408889.63
2928,949,3,24.2,210543.56
2929,3167,5,10.4,553428.73
2930,1815,4,17.6,379061.05
2931,2196,3,85.5,326502.42
2932,2447,3,70.6,444240.3
2933,2473,5,19.8,483802.69
2934,873,1,71.6,163141.9
2935,2659,3,70.9,461125.37
2936,2243,6,99.8,448580.28
2937,1492,2,39.2,277022.54
2938,1400,3,86.5,226060.19
2939,1733,4,44.6,324964.96
2940,961,1,89.8,174731.75
2941,3378,5,9.2,591366.07
2942,3189,5,17.5,567371.88
2943,2361,3,85.0,387078.44
2944,1821,5,81.9,328786.04
2945,1842,3,30.5,371056.41
2946,2606,5,59.7,434688.8
2947,3406,6,38.3,618610.37
2948,1544,3,1.0,321099.32
2949,1106,2,2.6,217005.57
2950,3238,6,5.4,643325.99
2951,600,1,59.4,105179.62
2952,1193,4,27.9,263259.92
2953,1803,2,14.4,318316.55
2954,752,2,94.1,108262.87
2955,2890,3,12.1,493253.82
2956,2686,4,67.4,480575.62
2957,1540,3,89.4,280287.59
2958,3024,5,16.4,607495.16
2959,3159,5,21.5,592522.96
2960,1909,2,57.4,311964.45
2961,1639,2,50.8,273450.02
2962,3808,6,52.1,681784.01
2963,2577,4,55.5,457197.34
2964,2205,3,95.0,345402.56
2965,3091,6,5.4,592790.99
2966,2242,3,76.0,399743.88
2967,1596,2,23.3,290003.3
2968,2064,3,37.4,408372.68
2969,2831,5,8.9,547060.12
2970,600,1,44.6,110152.84
2971,1770,3,80.4,276530.73
2972,3106,3,9.9,549137.65
2973,1591,4,27.6,339185.85
2974,3237,5,37.3,571279.74
2975,3132,5,10.4,607746.45
2976,1948,2,76.2,300540.68
2977,1545,2,78.7,245674.62
2978,1770,4,83.6,276461.04
2979,4132,5,58.4,712075.22
2980,3500,5,50.7,602741.5
2981,2100,5,26.3,458467.57
2982,1513,3,65.5,287157.61
2983,2094,3,44.5,375647.42
2984,2195,5,97.1,407217.29
2985,1005,2,96.8,163423.36
2986,2064,4,90.5,372390.09
2987,3058,5,36.0,533333.58
2988,600,1,36.8,137091.93
2989,2661,5,85.3,468504.19
2990,3100,6,72.9,508050.68
2991,1552,2,70.4,294116.76
2992,3355,5,28.0,576872.81
2993,1448,1,83.3,183058.05
2994,2353,4,57.9,345379.22
2995,1755,5,44.7,364347.15
2996,1754,4,86.5,262789.59
2997,1506,2,39.4,261440.23
2998,2559,4,65.4,462482.64
2999,2679,3,46.6,464378.91
3000,1948,2,59.3,309188.54
3001,912,2,4.1,173789.29
3002,2323,3,46.1,403870.46
3003,2338,3,55.6,422562.58
3004,1827,4,49.3,362153.36
3005,3494,6,84.7,640976.69
3006,749,1,31.1,136123.62
3007,600,1,88.4,51348.04
3008,1415,2,40.3,267721.82
3009,2568,3,69.5,429923.39
3010,1155,1,8.7,231190.69
3011,1215,3,20.0,242577.72
3012,2761,5,76.1,411922.24
3013,2370,4,1.2,439348.37
3014,2302,4,96.9,391744.49
3015,2625,3,19.1,480598.78
3016,1660,3,90.1,296027.28
3017,1697,3,51.6,316903.95
3018,2648,4,56.5,480434.4
3019,924,1,8.4,215987.76
3020,600,1,36.5,126294.38
3021,1653,2,15.6,316139.96
3022,2745,4,52.6,406953.92
3023,2204,3,55.1,365126.83
3024,2686,5,71.0,455791.58
3025,600,1,87.8,82017.65
3026,2252,4,46.8,387087.14
3027,2523,5,23.3,508220.27
3028,919,2,33.4,169126.52
3029,2690,5,84.7,488293.63
3030,1911,2,14.6,330952.05
3031,4457,6,62.7,743275.02
3032,600,2,1.3,151957.82
3033,3095,6,24.6,572190.6
3034,1685,2,59.1,314903.27
3035,706,2,45.6,141209.92
3036,1578,2,49.4,269674.65
3037,2222,4,66.1,371910.12
3038,2830,5,23.5,524238.28
3039,3378,4,28.1,599646.82
3040,3138,5,68.4,535564.32
3041,1228,4,53.8,247379.4
3042,2904,5,1.5,584833.81
3043,2313,6,67.0,440165.01
3044,1476,1,62.0,208020.52
3045,1830,4,7.9,376079.76
3046,1432,1,74.8,206539.69
3047,2030,3,52.2,370757.53
3048,1416,3,20.5,293593.71
3049,1178,3,55.9,255209.26
3050,2383,3,59.5,386312.29
3051,2503,5,92.0,422030.0
3052,1850,3,74.2,286525.59
3053,3094,5,30.2,563900.98
3054,1792,3,11.8,315934.84
3055,1758,2,85.3,283482.39
3056,2528,6,84.6,450128.1
3057,1894,3,17.5,368954.82
3058,2068,5,6.2,449932.87
3059,600,2,71.2,118670.89
3060,2013,2,72.3,292224.02
3061,600,2,17.7,141931.68
3062,1023,2,66.8,177988.51
3063,932,1,27.9,174283.61
3064,1166,2,26.1,228901.69
3065,1561,2,32.5,328724.88
3066,1611,4,52.0,312527.18
3067,2531,5,80.4,449850.18
3068,2178,4,49.9,346588.46
3069,600,2,29.8,164806.7
3070,2067,2,88.4,390631.1
3071,2255,3,5.5,462484.16
3072,1737,3,79.7,280777.93
3073,1951,5,78.4,411925.89
3074,2152,3,25.4,398203.66
3075,2612,3,19.8,478600.04
3076,740,1,87.5,99338.05
3077,1805,4,55.9,328707.32
3078,3207,5,4.6,546166.71
3079,3133,5,89.1,543370.75
3080,2681,5,34.9,491804.57
3081,2429,4,34.2,442275.96
3082,3324,6,64.3,593970.41
3083,3534,6,66.1,606830.67
3084,1897,3,35.3,357880.38
3085,1224,2,14.3,282214.2
3086,1784,3,55.2,328538.75
3087,4477,6,62.5,757698.24
3088,745,1,86.0,104844.83
3089,1624,1,48.4,274859.64
3090,870,2,64.6,138040.56
3091,2100,4,5.4,425843.79
3092,1038,2,89.5,181252.44
3093,1913,3,32.7,357960.64
3094,600,1,63.2,93818.99
3095,2494,5,91.6,418638.28
3096,2978,6,81.1,538162.16
3097,1693,3,63.8,270429.29
3098,1892,6,70.4,347099.95
3099,1869,2,92.1,246505.07
3100,2145,4,81.2,367632.51
3101,1969,2,61.0,348108.47
3102,2614,5,65.9,497690.83
3103,2986,3,14.7,569835.17
3104,1349,1,47.0,212474.73
3105,1753,2,30.1,325120.96
3106,2721,5,43.2,488534.54
3107,863,1,66.2,182661.35
3108,600,1,14.9,175654.07
3109,2181,3,1.7,424961.71
3110,2397,4,39.7,422312.15
3111,1422,4,32.2,211324.18
3112,1537,3,42.0,256075.44
3113,1392,2,93.1,167995.01
3114,1306,4,70.7,213177.46
3115,2555,5,32.7,529024.49
3116,1056,1,17.9,176681.66
3117,1788,3,61.8,287198.16
3118,1276,3,65.8,210780.8
3119,836,1,48.4,216673.8
3120,2696,3,21.3,480817.83
3121,1584,3,2.9,355170.69
3122,2151,3,26.6,400782.03
3123,794,3,45.7,127916.13
3124,1406,3,78.8,281181.24
3125,2605,4,85.4,442477.11
3126,4070,6,41.3,714422.41
3127,600,2,79.6,150313.26
3128,1839,2,99.3,267718.05
3129,2330,3,71.7,383560.79
3130,1507,3,72.9,254134.51
3131,2680,5,91.0,481144.36
3132,1307,2,33.8,269344.04
3133,2123,3,1.1,419519.04
3134,1582,2,98.7,212047.63
3135,2976,5,49.0,522906.71
3136,1459,4,78.6,239693.69
3137,1719,2,81.2,301859.9
3138,2757,6,39.8,482380.48
3139,1178,4,54.1,283257.44
3140,2055,5,54.0,422248.08
3141,600,2,22.0,129419.5
3142,1130,4,11.8,259676.78
3143,2306,4,54.4,394603.46
3144,1207,1,12.0,247194.39
3145,1564,2,34.6,322224.11
3146,2394,3,18.6,468853.82
3147,1537,3,70.7,258173.45
3148,2658,5,87.2,485309.47
3149,2173,4,57.8,419012.38
3150,2349,4,41.0,424816.69
3151,2993,5,99.7,493982.13
3152,2256,5,2.1,500246.12
3153,3231,6,30.4,626761.76
3154,2729,5,27.9,542675.75
3155,1581,3,35.6,368288.31
3156,3035,3,23.1,545484.02
3157,2211,2,26.4,398650.59
3158,1684,5,25.8,390934.27
3159,2223,3,50.6,437686.0
3160,2890,4,39.1,496930.73
3161,2364,4,63.9,408411.13
3162,3458,6,51.4,592083.64
3163,2869,5,18.3,549245.0
3164,2419,6,81.0,460277.87
3165,1179,3,47.2,210352.45
3166,1856,2,15.3,374486.37
3167,2057,4,16.7,393866.44
3168,2557,4,79.7,416422.76
3169,2510,4,70.3,458509.0
3170,2136,2,50.7,344249.25
3171,2096,2,30.6,334826.02
3172,2576,4,46.1,478149.66
3173,1313,1,63.6,207738.76
3174,3356,6,87.9,603008.89
3175,600,1,55.6,131355.34
3176,3164,6,27.7,548753.72
3177,1964,5,4.3,449069.17
3178,2802,3,17.5,548757.34
3179,2291,3,65.0,412475.88
3180,2277,4,16.0,465561.55
3181,2443,4,48.2,431735.03
3182,2647,6,69.9,469216.21
3183,1737,4,30.8,351203.13
3184,2828,5,66.9,518669.16
3185,1132,2,58.1,225682.58
3186,1996,4,43.9,363340.31
3187,2669,3,89.7,410091.38
3188,2796,5,69.2,451781.45
3189,2369,4,36.1,452675.24
3190,1685,3,80.4,273664.31
3191,2717,4,73.8,450975.7
3192,1465,1,79.2,264612.16
3193,3401,5,64.1,598833.24
3194,1932,5,37.9,392522.82
3195,768,1,34.9,173068.65
3196,1044,3,65.4,234783.24
3197,2035,5,13.1,379340.98
3198,2112,4,82.0,347066.14
3199,3576,5,37.0,625969.8
3200,1169,2,63.0,180461.69
3201,2032,4,49.9,368244.35
3202,1152,1,51.9,157475.51
3203,1606,2,73.8,284913.99
3204,3347,6,62.7,578978.78
3205,1091,3,25.0,243649.19
3206,2470,4,7.4,475844.64
3207,2314,4,84.0,403816.76
3208,1981,4,88.5,274836.23
3209,2416,4,16.4,470496.87
3210,1072,1,30.9,194164.54
3211,3325,5,28.2,611334.21
3212,3540,5,93.7,551517.78
3213,2038,6,20.5,439659.66
3214,3938,6,16.7,749839.66
3215,1681,4,18.2,352347.07
3216,2320,6,73.0,411679.45
3217,3146,5,88.8,509020.13
3218,1633,3,39.3,322886.64
3219,895,2,13.6,217604.72
3220,711,1,58.6,133705.79
3221,3649,5,21.0,654617.08
3222,1577,3,6.4,331491.88
3223,1851,3,88.6,300128.76
3224,1110,4,87.1,197310.67
3225,2759,4,97.6,464714.11
3226,1375,4,47.4,286082.54
3227,1607,2,29.4,329793.45
3228,2240,6,77.0,442338.93
3229,1149,2,18.0,244847.42
3230,1857,4,24.3,383971.15
3231,3122,5,25.6,548915.71
3232,2343,4,95.2,383380.71
3233,2104,5,73.0,390780.74
3234,2172,3,13.4,370536.02
3235,1689,2,9.3,336657.88
3236,3597,6,84.3,588144.14
3237,1350,4,80.2,227078.46
3238,2169,4,67.1,368433.29
3239,2092,5,19.6,422349.28
3240,2807,5,48.0,474426.6
3241,2883,5,60.3,530648.01
3242,1974,4,93.2,335964.45
3243,2233,5,16.9,494520.58
3244,2263,4,51.5,415716.27
3245,600,2,15.8,171650.0
3246,729,2,44.4,132495.45
3247,1516,1,20.0,246843.94
3248,1551,3,83.6,276234.01
3249,1041,1,25.5,173438.85
3250,2600,5,41.7,497677.86
3251,2002,4,40.8,420340.1
3252,1828,3,86.6,323540.62
3253,995,2,75.8,182887.37
3254,1964,4,5.8,406731.39
3255,600,1,6.7,140034.0
3256,1870,4,55.1,343540.19
3257,2051,5,42.8,384296.76
3258,2194,5,27.6,399168.16
3259,749,1,79.3,114826.01
3260,2180,4,12.9,454406.41
3261,1167,1,97.4,129905.48
3262,1350,1,2.4,300534.21
3263,2574,5,11.8,532071.15
3264,3611,6,31.1,666669.64
3265,2041,5,50.9,400544.21
3266,1346,2,21.6,259952.95
3267,2151,3,73.6,359803.2
3268,2751,5,35.8,497457.01
3269,2497,3,3.9,467257.89
3270,4194,6,87.8,702377.9
3271,1428,3,94.4,280721.85
3272,2202,3,61.9,389955.31
3273,3239,6,80.7,556092.01
3274,3189,6,12.1,606188.41
3275,600,1,26.9,115662.92
3276,1997,4,32.5,369820.74
3277,3188,6,96.1,564107.14
3278,4313,6,51.2,733623.01
3279,2563,4,0.7,478418.52
3280,1706,2,38.0,290672.32
3281,1193,3,0.8,255100.48
3282,3775,6,23.8,715405.17
3283,2583,3,45.5,449641.57
3284,1322,3,32.3,260370.69
3285,1837,2,3.3,353663.3
3286,2248,3,11.6,428325.4
3287,2435,4,55.1,412496.74
3288,1280,1,69.6,166611.72
3289,1509,2,40.5,307448.65
3290,678,2,73.1,147882.05
3291,2832,5,16.3,546178.43
3292,1727,4,12.2,382265.21
3293,2373,3,83.9,431652.8
3294,3138,4,33.9,540177.84
3295,2176,4,43.2,373819.31
3296,1910,5,94.8,352231.39
3297,2155,4,42.4,362650.36
3298,2051,6,0.3,448320.11
3299,2997,5,93.8,492051.46
3300,2249,4,1.4,463067.7
3301,1564,1,66.2,234560.23
3302,2838,5,32.3,554862.97
3303,2984,5,47.0,516296.65
3304,929,1,54.7,178212.2
3305,3226,5,40.8,559562.85
3306,2292,4,77.4,405561.86
3307,2227,4,93.1,344227.34
3308,2805,6,8.6,553234.19
3309,1546,2,80.0,280932.06
3310,2763,5,12.9,532031.44
3311,1699,2,8.0,358004.75
3312,820,2,95.6,125876.62
3313,1202,2,48.9,208529.95
3314,2454,4,15.3,470191.3
3315,1244,1,57.0,221463.35
3316,3288,6,26.3,564502.53
3317,2951,5,46.4,543562.4
3318,3067,5,62.5,511581.35
3319,2100,2,86.9,295747.47
3320,2206,5,0.3,469117.9
3321,1045,3,21.4,268081.32
3322,2797,6,9.6,557258.51
3323,2304,5,9.7,428947.0
3324,2454,5,94.6,400673.79
3325,3351,4,93.6,527306.69
3326,1515,4,74.9,282207.78
3327,1899,2,64.3,311607.96
3328,2261,3,84.8,378693.11
3329,1252,3,5.8,303126.62
3330,1850,4,11.9,386559.75
3331,2394,5,31.7,481182.98
3332,1740,2,83.2,267657.85
3333,3047,4,47.2,611669.01
3334,791,4,50.4,202193.53
3335,2898,5,22.9,558459.98
3336,2529,4,64.8,481421.02
3337,1545,2,88.8,242927.1
3338,1260,2,33.0,226501.15
3339,600,1,61.9,138125.98
3340,1364,2,33.2,292172.66
3341,2838,5,79.3,491120.13
3342,1955,5,47.5,424243.91
3343,2930,4,33.9,520260.33
3344,1504,3,42.0,310303.17
3345,2566,4,9.1,525490.11
3346,1426,3,86.6,242068.85
3347,1228,1,95.8,183974.43
3348,1914,3,47.7,369557.24
3349,1468,1,22.1,258338.4
3350,766,1,66.5,106373.71
3351,1854,4,45.2,385234.03
3352,2085,5,25.2,425235.14
3353,3015,5,3.8,561535.61
3354,2749,4,89.0,453526.56
3355,2976,4,79.7,505374.56
3356,2576,3,82.9,375847.03
3357,2266,2,44.0,402612.64
3358,1017,4,75.3,212500.72
3359,2120,4,58.1,422879.46
3360,2477,4,37.5,446093.19
3361,3166,4,84.3,551908.57
3362,2549,3,99.9,396333.26
3363,2992,4,89.9,490336.77
3364,1174,3,77.6,216028.42
3365,1739,3,74.8,348380.7
3366,2343,2,65.0,348442.83
3367,2929,6,85.4,523437.48
3368,1884,2,49.3,324209.29
3369,1934,3,18.2,369848.26
3370,2550,6,76.8,475631.29
3371,1099,2,92.0,198939.52
3372,3286,5,34.1,603882.62
3373,1297,1,78.3,227791.45
3374,600,1,27.4,126828.15
3375,2008,2,94.3,304578.17
3376,3359,6,68.3,564151.34
3377,2469,4,56.9,484380.56
3378,2601,4,78.0,433092.58
3379,2033,3,81.3,327461.13
3380,1878,2,89.2,305476.98
3381,764,2,90.1,150187.42
3382,600,2,5.3,148482.7
3383,2157,3,12.3,438384.58
3384,3050,5,82.6,508832.58
3385,2275,4,94.6,411331.36
3386,2499,5,30.8,461713.53
3387,3267,5,0.9,632748.04
3388,2263,5,32.3,439701.33
3389,1902,4,38.3,336511.42
3390,1345,2,76.1,185468.22
3391,3618,6,4.8,660319.41
3392,2421,3,21.3,465952.7
3393,1245,3,89.4,161653.63
3394,1063,2,15.5,235413.02
3395,3002,4,75.9,505732.45
3396,1170,2,36.1,184537.78
3397,3483,6,66.3,589514.8
3398,600,1,7.4,129122.66
3399,3138,6,28.7,589092.65
3400,2390,3,42.5,456175.22
3401,2095,4,85.7,382547.04
3402,1860,3,56.3,319912.62
3403,3513,5,4.5,627596.54
3404,2566,5,80.2,406791.33
3405,1277,2,5.5,257723.07
3406,625,1,93.4,61530.99
3407,2142,2,21.2,383458.9
3408,1999,4,48.8,370859.51
3409,784,1,7.2,164927.87
3410,1956,4,56.2,347096.9
3411,1541,3,49.7,269026.83
3412,2007,3,41.0,350418.13
3413,2581,6,3.6,560202.05
3414,3194,6,87.9,561730.29
3415,2727,5,80.3,483122.83
3416,1423,3,63.3,283106.17
3417,2295,4,57.2,431559.67
3418,2050,3,69.5,382523.4
3419,934,3,14.4,238291.25
3420,2319,5,93.3,403367.07
3421,3485,6,28.5,625206.85
3422,2026,4,65.6,340776.98
3423,725,1,60.7,147265.98
3424,2024,3,63.7,344894.51
3425,1029,1,87.9,115036.84
3426,2691,5,29.6,452651.3
3427,2420,3,74.9,451774.84
3428,1863,1,59.8,271930.31
3429,1735,5,7.6,362009.21
3430,1830,2,41.4,352069.57
3431,2007,3,83.8,298799.51
3432,1382,4,31.5,305357.46
3433,890,1,48.2,205468.31
3434,2911,6,48.9,590404.67
3435,1692,2,61.8,273173.0
3436,2134,2,88.4,329077.65
3437,2228,5,17.4,435407.27
3438,2258,5,50.5,422881.89
3439,1061,3,42.4,252665.41
3440,659,1,29.6,105193.58
3441,1529,3,92.0,266980.27
3442,2317,3,0.8,437008.87
3443,1418,2,12.2,317144.14
3444,1716,2,73.3,311617.94
3445,3702,5,26.3,649046.38
3446,600,1,72.3,94376.13
3447,1396,3,83.2,260138.78
3448,3517,5,25.5,656763.74
3449,1964,3,19.2,312432.22
3450,1435,1,14.5,290864.71
3451,2935,5,20.0,590404.96
3452,2044,4,26.7,401615.4
3453,1721,4,86.9,322404.43
3454,2154,4,77.0,403468.55
3455,1474,2,0.2,306492.3
3456,1186,1,87.4,193326.24
3457,1909,4,7.9,390362.18
3458,1191,3,65.5,219924.55
3459,2009,3,15.1,367693.48
3460,2284,3,6.2,436943.5
3461,2682,6,76.0,528689.77
3462,2902,4,46.7,485361.38
3463,1675,4,59.9,328746.82
3464,2400,4,42.5,443995.64
3465,2394,3,6.7,485596.95
3466,2262,5,74.0,446702.88
3467,1616,3,82.0,248664.97
3468,1178,1,4.1,224030.97
3469,2402,3,37.6,412252.97
3470,635,1,55.7,103559.69
3471,1786,3,60.5,304524.11
3472,600,3,57.8,147424.38
3473,931,1,69.3,127930.07
3474,1298,4,96.7,209584.92
3475,2877,5,39.1,505538.32
3476,2550,3,55.7,445285.73
3477,1557,2,69.9,256029.5
3478,2583,3,59.2,429023.56
3479,2710,4,38.7,464512.93
3480,1871,2,62.4,270622.31
3481,892,1,65.0,187579.42
3482,1834,5,58.5,346084.33
3483,1922,3,20.5,434653.46
3484,1014,1,50.6,195941.28
3485,2294,4,88.4,429082.78
3486,2224,3,86.9,383949.03
3487,2356,1,75.1,362299.87
3488,2223,6,69.7,402732.92
3489,2584,4,15.3,460916.67
3490,1857,3,45.9,364784.1
3491,2161,2,11.1,401899.75
3492,1682,1,81.7,267329.77
3493,1532,4,29.1,336882.13
3494,3071,6,76.7,548200.09
3495,600,2,81.5,93037.25
3496,2701,3,89.2,454067.87
3497,1504,4,75.4,270338.92
3498,1400,3,56.5,262085.91
3499,2209,4,59.8,411429.97
3500,808,2,32.1,174079.33
3501,1347,1,17.7,207444.11
3502,1321,1,13.1,278713.79
3503,1823,3,18.2,385261.34
3504,1357,3,93.4,178055.95
3505,3281,4,16.4,562913.06
3506,3438,6,72.4,648397.99
3507,600,1,18.5,146030.58
3508,2435,5,97.5,412315.6
3509,2687,5,36.7,488063.65
3510,2434,3,41.2,401361.52
3511,1474,4,40.5,293878.63
3512,1805,2,81.6,309793.83
3513,1401,3,21.8,287294.81
3514,1664,2,83.1,278375.12
3515,1032,2,65.7,226377.97
3516,1908,3,22.0,349065.63
3517,798,2,6.5,202039.27
3518,1840,4,77.5,349110.44
3519,1001,2,21.9,189310.37
3520,2165,4,88.9,368075.97
3521,1456,3,13.0,349825.29
3522,2232,2,61.6,356984.58
3523,2865,5,69.2,526085.19
3524,3272,5,65.8,559655.38
3525,600,1,31.6,174707.29
3526,1333,2,87.6,168771.42
3527,1758,3,77.0,298739.48
3528,2368,4,51.0,387412.13
3529,680,2,60.3,116214.64
3530,1214,3,56.6,214119.83
3531,2104,4,94.7,343190.21
3532,2068,4,89.6,318779.66
3533,2302,4,23.5,434666.73
3534,2355,5,26.3,468740.88
3535,2271,4,98.1,333837.38
3536,2155,4,23.7,398451.83
3537,2045,6,95.3,433996.46
3538,2532,4,65.0,446050.63
3539,600,2,5.0,120547.71
